year,Country,AverageTemperature,AverageTemperatureUncertainty,EmissionsKilotonnesCO2Equivalent,GreenhouseEmissionType,yearlyEmissionsKT
1995,Cyprus,19.078999999999997,0.25,2.69892459923,HFC,21140.797831896092
1995,Cyprus,19.078999999999997,0.25,797.53350701,CH4,21140.797831896092
1995,Cyprus,19.078999999999997,0.25,398.598244,N2O,21140.797831896092
1995,Cyprus,19.078999999999997,0.25,0.0581498268,SF6,21140.797831896092
1995,Czech Republic,8.411750000000001,0.19766666666666668,129767.166426691,CO2,468609.82722101215
1995,Czech Republic,8.411750000000001,0.19766666666666668,157350.40343243,GHG-Indirect-CO2,468609.82722101215
1995,Czech Republic,8.411750000000001,0.19766666666666668,155629.711894291,GHG,468609.82722101215
1995,Czech Republic,8.411750000000001,0.19766666666666668,0.2285787288928,HFC,468609.82722101215
1995,Czech Republic,8.411750000000001,0.19766666666666668,17744.9425854554,CH4,468609.82722101215
1995,Czech Republic,8.411750000000001,0.19766666666666668,8027.71793324945,N2O,468609.82722101215
1995,Czech Republic,8.411750000000001,0.19766666666666668,0.00883,PFCs,468609.82722101215
1995,Czech Republic,8.411750000000001,0.19766666666666668,89.647540166376,SF6,468609.82722101215
1995,Denmark,-17.69783333333333,0.7613333333333333,61914.1610128897,CO2,234668.51145215696
1995,Denmark,-17.69783333333333,0.7613333333333333,78984.8718855628,GHG-Indirect-CO2,234668.51145215696
1995,Denmark,-17.69783333333333,0.7613333333333333,77841.8197832971,GHG,234668.51145215696
1995,Denmark,-17.69783333333333,0.7613333333333333,241.484474914362,HFC,234668.51145215696
1995,Denmark,-17.69783333333333,0.7613333333333333,8497.61328401879,CH4,234668.51145215696
1995,Denmark,-17.69783333333333,0.7613333333333333,7085.34925940786,N2O,234668.51145215696
1995,Denmark,-17.69783333333333,0.7613333333333333,0.6335525,PFCs,234668.51145215696
1995,Denmark,-17.69783333333333,0.7613333333333333,102.578199566364,SF6,234668.51145215696
1995,Estonia,6.165833333333333,0.21791666666666662,17953.7359736926,CO2,59804.37175035933
1995,Estonia,6.165833333333333,0.21791666666666662,19934.7905834531,GHG-Indirect-CO2,59804.37175035933
1995,Estonia,6.165833333333333,0.21791666666666662,19934.7905834531,GHG,59804.37175035933
1995,Estonia,6.165833333333333,0.21791666666666662,28.454399857753,HFC,59804.37175035933
1995,Estonia,6.165833333333333,0.21791666666666662,1246.81186955066,CH4,59804.37175035933
1995,Estonia,6.165833333333333,0.21791666666666662,702.713971252113,N2O,59804.37175035933
1995,Estonia,6.165833333333333,0.21791666666666662,3.0743691,SF6,59804.37175035933
1995,Finland,2.3540833333333335,0.23258333333333334,58126.247543133,CO2,215137.0245259697
1995,Finland,2.3540833333333335,0.23258333333333334,71848.4217814197,GHG-Indirect-CO2,215137.0245259697
1995,Finland,2.3540833333333335,0.23258333333333334,71644.301372275,GHG,215137.0245259697
1995,Finland,2.3540833333333335,0.23258333333333334,26.902252736684,HFC,215137.0245259697
1995,Finland,2.3540833333333335,0.23258333333333334,7469.55919015096,CH4,215137.0245259697
1995,Finland,2.3540833333333335,0.23258333333333334,5984.19575566851,N2O,215137.0245259697
1995,Finland,2.3540833333333335,0.23258333333333334,0.416466,PFCs,215137.0245259697
1995,Finland,2.3540833333333335,0.23258333333333334,36.980164585872,SF6,215137.0245259697
1995,France,13.899749999999997,0.21091666666666667,401571.225451732,CO2,1648198.3625187627
1995,France,13.899749999999997,0.21091666666666667,550558.098519151,GHG-Indirect-CO2,1648198.3625187627
1995,France,13.899749999999997,0.21091666666666667,548820.131999806,GHG,1648198.3625187627
1995,France,13.899749999999997,0.21091666666666667,1912.11375031142,HFC,1648198.3625187627
1995,France,13.899749999999997,0.21091666666666667,71037.5972489191,CH4,1648198.3625187627
1995,France,13.899749999999997,0.21091666666666667,26.5426272,NF3,1648198.3625187627
1995,France,13.899749999999997,0.21091666666666667,68570.3600676745,N2O,1648198.3625187627
1995,France,13.899749999999997,0.21091666666666667,3069.28484995456,PFCs,1648198.3625187627
1995,France,13.899749999999997,0.21091666666666667,2633.00800401431,SF6,1648198.3625187627
1995,Germany,9.033499999999998,0.17508333333333334,938148.0930919,CO2,3362831.714402668
1995,Germany,9.033499999999998,0.17508333333333334,1120943.90480089,GHG-Indirect-CO2,3362831.714402668
1995,Germany,9.033499999999998,0.17508333333333334,1120943.90480089,GHG,3362831.714402668
1995,Germany,9.033499999999998,0.17508333333333334,2606.0735993744,HFC,3362831.714402668
1995,Germany,9.033499999999998,0.17508333333333334,104722.349111503,CH4,3362831.714402668
1995,Germany,9.033499999999998,0.17508333333333334,5.289716724,NF3,3362831.714402668
1995,Germany,9.033499999999998,0.17508333333333334,61135.982143179,N2O,3362831.714402668
1995,Germany,9.033499999999998,0.17508333333333334,2085.7208519202,PFCs,3362831.714402668
1995,Germany,9.033499999999998,0.17508333333333334,6467.149524288,SF6,3362831.714402668
1995,Germany,9.033499999999998,0.17508333333333334,5773.246762,HFC-PFC-mix,3362831.714402668
1995,Greece,15.102250000000003,0.2544166666666667,86980.6457725937,CO2,332112.333847359
1995,Greece,15.102250000000003,0.2544166666666667,110704.111282453,GHG-Indirect-CO2,332112.333847359
1995,Greece,15.102250000000003,0.2544166666666667,110704.111282453,GHG,332112.333847359
1995,Greece,15.102250000000003,0.2544166666666667,4157.37596992872,HFC,332112.333847359
1995,Greece,15.102250000000003,0.2544166666666667,12830.0078211275,CH4,332112.333847359
1995,Greece,15.102250000000003,0.2544166666666667,6669.80922700312,N2O,332112.333847359
1995,Greece,15.102250000000003,0.2544166666666667,62.8524918,PFCs,332112.333847359
1995,Greece,15.102250000000003,0.2544166666666667,3.42,SF6,332112.333847359
1995,Hungary,10.30275,0.23324999999999996,61354.4620207158,CO2,227117.34063786478
1995,Hungary,10.30275,0.23324999999999996,75705.7802126216,GHG-Indirect-CO2,227117.34063786478
1995,Hungary,10.30275,0.23324999999999996,75705.7802126216,GHG,227117.34063786478
1995,Hungary,10.30275,0.23324999999999996,41.6483824274889,HFC,227117.34063786478
1995,Hungary,10.30275,0.23324999999999996,9034.22661974485,CH4,227117.34063786478
1995,Hungary,10.30275,0.23324999999999996,5000.68328482233,N2O,227117.34063786478
1995,Hungary,10.30275,0.23324999999999996,222.719179440243,PFCs,227117.34063786478
1995,Hungary,10.30275,0.23324999999999996,52.0407254709,SF6,227117.34063786478
1995,Iceland,1.0682500000000001,0.2891666666666667,2299.61365454463,CO2,10167.002905123798
1995,Iceland,1.0682500000000001,0.2891666666666667,3389.0009683746,GHG-Indirect-CO2,10167.002905123798
1995,Iceland,1.0682500000000001,0.2891666666666667,3389.0009683746,GHG,10167.002905123798
1995,Iceland,1.0682500000000001,0.2891666666666667,10.225737920955,HFC,10167.002905123798
1995,Iceland,1.0682500000000001,0.2891666666666667,540.029936360099,CH4,10167.002905123798
1995,Iceland,1.0682500000000001,0.2891666666666667,468.52531666652,N2O,10167.002905123798
1995,Iceland,1.0682500000000001,0.2891666666666667,69.3625828823928,PFCs,10167.002905123798
1995,Iceland,1.0682500000000001,0.2891666666666667,1.24374,SF6,10167.002905123798
1995,Ireland,10.518916666666666,0.20824999999999996,35718.7485642434,CO2,179454.89105779098
1995,Ireland,10.518916666666666,0.20824999999999996,59872.746870335,GHG-Indirect-CO2,179454.89105779098
1995,Ireland,10.518916666666666,0.20824999999999996,59791.072093728,GHG,179454.89105779098
1995,Ireland,10.518916666666666,0.20824999999999996,103.190244294911,HFC,179454.89105779098
1995,Ireland,10.518916666666666,0.20824999999999996,15129.7925232797,CH4,179454.89105779098
1995,Ireland,10.518916666666666,0.20824999999999996,4.374333333396,NF3,179454.89105779098
1995,Ireland,10.518916666666666,0.20824999999999996,8658.24489119118,N2O,179454.89105779098
1995,Ireland,10.518916666666666,0.20824999999999996,97.60724,PFCs,179454.89105779098
1995,Ireland,10.518916666666666,0.20824999999999996,79.114297385376,SF6,179454.89105779098
1995,Italy,13.234083333333333,0.19941666666666666,447201.168755567,CO2,1600349.305717071
1995,Italy,13.234083333333333,0.19941666666666666,533449.768572357,GHG-Indirect-CO2,1600349.305717071
1995,Italy,13.234083333333333,0.19941666666666666,533449.768572357,GHG,1600349.305717071
1995,Italy,13.234083333333333,0.19941666666666666,813.440876179556,HFC,1600349.305717071
1995,Italy,13.234083333333333,0.19941666666666666,54531.9581289499,CH4,1600349.305717071
1995,Italy,13.234083333333333,0.19941666666666666,28789.0872535738,N2O,1600349.305717071
1995,Italy,13.234083333333333,0.19941666666666666,1450.33078158548,PFCs,1600349.305717071
1995,Italy,13.234083333333333,0.19941666666666666,663.782776501308,SF6,1600349.305717071
1995,Japan,12.475416666666668,0.16266666666666665,1242494.02197198,CO2,4139773.632675668
1995,Japan,12.475416666666668,0.16266666666666665,1379924.54422522,GHG-Indirect-CO2,4139773.632675668
1995,Japan,12.475416666666668,0.16266666666666665,1379924.54422522,GHG,4139773.632675668
1995,Japan,12.475416666666668,0.16266666666666665,25213.125254391,HFC,4139773.632675668
1995,Japan,12.475416666666668,0.16266666666666665,45806.8361246506,CH4,4139773.632675668
1995,Japan,12.475416666666668,0.16266666666666665,202.814098845872,NF3,4139773.632675668
1995,Japan,12.475416666666668,0.16266666666666665,32150.303481633,N2O,4139773.632675668
1995,Japan,12.475416666666668,0.16266666666666665,17609.9185991771,PFCs,4139773.632675668
1995,Japan,12.475416666666668,0.16266666666666665,16447.5246945505,SF6,4139773.632675668
1995,Latvia,6.566333333333333,0.18725,9141.35351650325,CO2,38509.129292627666
1995,Latvia,6.566333333333333,0.18725,12859.1564999065,GHG-Indirect-CO2,38509.129292627666
1995,Latvia,6.566333333333333,0.18725,12824.9863963606,GHG,38509.129292627666
1995,Latvia,6.566333333333333,0.18725,11.5016279991938,HFC,38509.129292627666
1995,Latvia,6.566333333333333,0.18725,2195.31337202979,CH4,38509.129292627666
1995,Latvia,6.566333333333333,0.18725,1476.64453234033,N2O,38509.129292627666
1995,Latvia,6.566333333333333,0.18725,0.173347488,SF6,38509.129292627666
1995,Liechtenstein,5.334583333333335,0.37316666666666665,204.05592043076,CO2,468.6437463297283
1995,Liechtenstein,5.334583333333335,0.37316666666666665,234.321873164864,GHG,468.6437463297283
1995,Liechtenstein,5.334583333333335,0.37316666666666665,1.35253391305614,HFC,468.6437463297283
1995,Liechtenstein,5.334583333333335,0.37316666666666665,18.3065757362233,CH4,468.6437463297283
1995,Liechtenstein,5.334583333333335,0.37316666666666665,10.6048663617398,N2O,468.6437463297283
1995,Liechtenstein,5.334583333333335,0.37316666666666665,0.00197672308502,PFCs,468.6437463297283
1995,Lithuania,7.0073333333333325,0.18591666666666665,15022.5441346944,CO2,67201.5259190022
1995,Lithuania,7.0073333333333325,0.18591666666666665,22400.5086396674,GHG-Indirect-CO2,67201.5259190022
1995,Lithuania,7.0073333333333325,0.18591666666666665,22400.5086396674,GHG,67201.5259190022
1995,Lithuania,7.0073333333333325,0.18591666666666665,6.21273748928879,HFC,67201.5259190022
1995,Lithuania,7.0073333333333325,0.18591666666666665,4396.41137578976,CH4,67201.5259190022
1995,Lithuania,7.0073333333333325,0.18591666666666665,2975.29479169396,N2O,67201.5259190022
1995,Lithuania,7.0073333333333325,0.18591666666666665,0.0456,SF6,67201.5259190022
1995,Luxembourg,10.342666666666666,0.19583333333333333,9155.85264991365,CO2,20142.622318125406
1995,Luxembourg,10.342666666666666,0.19583333333333333,10071.3111590627,GHG,20142.622318125406
1995,Luxembourg,10.342666666666666,0.19583333333333333,17.9033491991708,HFC,20142.622318125406
1995,Luxembourg,10.342666666666666,0.19583333333333333,610.774874533831,CH4,20142.622318125406
1995,Luxembourg,10.342666666666666,0.19583333333333333,285.39082112669,N2O,20142.622318125406
1995,Luxembourg,10.342666666666666,0.19583333333333333,1.38946428936,SF6,20142.622318125406
1995,Malta,19.072750000000003,0.4025833333333333,2313.21608944717,CO2,7502.058001826609
1995,Malta,19.072750000000003,0.4025833333333333,2500.68600060887,GHG-Indirect-CO2,7502.058001826609
1995,Malta,19.072750000000003,0.4025833333333333,2500.68600060887,GHG,7502.058001826609
1995,Malta,19.072750000000003,0.4025833333333333,0.0018847686,HFC,7502.058001826609
1995,Malta,19.072750000000003,0.4025833333333333,112.679326178727,CH4,7502.058001826609
1995,Malta,19.072750000000003,0.4025833333333333,73.3523914143725,N2O,7502.058001826609
1995,Malta,19.072750000000003,0.4025833333333333,1.4363088,SF6,7502.058001826609
1995,Monaco,9.756583333333333,0.327,98.9904298934365,CO2,311.2981493869317
1995,Monaco,9.756583333333333,0.327,103.766049795644,GHG-Indirect-CO2,311.2981493869317
1995,Monaco,9.756583333333333,0.327,103.766049795644,GHG,311.2981493869317
1995,Monaco,9.756583333333333,0.327,0.698369009856,HFC,311.2981493869317
1995,Monaco,9.756583333333333,0.327,1.26807228418025,CH4,311.2981493869317
1995,Monaco,9.756583333333333,0.327,2.68769382417096,N2O,311.2981493869317
1995,Monaco,9.756583333333333,0.327,0.121484784,SF6,311.2981493869317
1995,Netherlands,10.594666666666667,0.19099999999999998,173196.297429017,CO2,695602.3696022605
1995,Netherlands,10.594666666666667,0.19099999999999998,232179.185332237,GHG-Indirect-CO2,695602.3696022605
1995,Netherlands,10.594666666666667,0.19099999999999998,231711.592135012,GHG,695602.3696022605
1995,Netherlands,10.594666666666667,0.19099999999999998,7570.52654128528,HFC,695602.3696022605
1995,Netherlands,10.594666666666667,0.19099999999999998,30736.1230802944,CH4,695602.3696022605
1995,Netherlands,10.594666666666667,0.19099999999999998,17667.7629373555,N2O,695602.3696022605
1995,Netherlands,10.594666666666667,0.19099999999999998,2279.92269264522,PFCs,695602.3696022605
1995,Netherlands,10.594666666666667,0.19099999999999998,260.959454414064,SF6,695602.3696022605
1995,New Zealand,10.821083333333334,0.23908333333333334,28143.4576273053,CO2,208924.27380639905
1995,New Zealand,10.821083333333334,0.23908333333333334,69641.424602133,GHG-Indirect-CO2,208924.27380639905
1995,New Zealand,10.821083333333334,0.23908333333333334,69641.424602133,GHG,208924.27380639905
1995,New Zealand,10.821083333333334,0.23908333333333334,57.8470484425,HFC,208924.27380639905
1995,New Zealand,10.821083333333334,0.23908333333333334,33311.6528910972,CH4,208924.27380639905
1995,New Zealand,10.821083333333334,0.23908333333333334,7961.71323528806,N2O,208924.27380639905
1995,New Zealand,10.821083333333334,0.23908333333333334,149.745,PFCs,208924.27380639905
1995,New Zealand,10.821083333333334,0.23908333333333334,17.0088,SF6,208924.27380639905
1995,Norway,0.5059999999999998,0.29724999999999996,38464.9066615123,CO2,154233.44776922517
1995,Norway,0.5059999999999998,0.29724999999999996,51411.1492564084,GHG-Indirect-CO2,154233.44776922517
1995,Norway,0.5059999999999998,0.29724999999999996,51411.1492564084,GHG,154233.44776922517
1995,Norway,0.5059999999999998,0.29724999999999996,92.300677732906,HFC,154233.44776922517
1995,Norway,0.5059999999999998,0.29724999999999996,6147.24144232192,CH4,154233.44776922517
1995,Norway,0.5059999999999998,0.29724999999999996,3812.83475899116,N2O,154233.44776922517
1995,Norway,0.5059999999999998,0.29724999999999996,2314.048486791,PFCs,154233.44776922517
1995,Norway,0.5059999999999998,0.29724999999999996,579.817229059092,SF6,154233.44776922517
1995,Poland,8.262250000000002,0.2303333333333333,363885.777573228,CO2,1335818.2621350395
1995,Poland,8.262250000000002,0.2303333333333333,445272.754045013,GHG-Indirect-CO2,1335818.2621350395
1995,Poland,8.262250000000002,0.2303333333333333,445272.754045013,GHG,1335818.2621350395
1995,Poland,8.262250000000002,0.2303333333333333,97.3435569192,HFC,1335818.2621350395
1995,Poland,8.262250000000002,0.2303333333333333,58255.2326354076,CH4,1335818.2621350395
1995,Poland,8.262250000000002,0.2303333333333333,22833.3090979169,N2O,1335818.2621350395
1995,Poland,8.262250000000002,0.2303333333333333,171.96936336,PFCs,1335818.2621350395
1995,Poland,8.262250000000002,0.2303333333333333,29.121818181756,SF6,1335818.2621350395
1995,Portugal,16.34741666666667,0.28358333333333335,55134.3294664048,CO2,213772.64054822113
1995,Portugal,16.34741666666667,0.28358333333333335,71368.4216628915,GHG-Indirect-CO2,213772.64054822113
1995,Portugal,16.34741666666667,0.28358333333333335,71202.1094426648,GHG,213772.64054822113
1995,Portugal,16.34741666666667,0.28358333333333335,35.4200480990794,HFC,213772.64054822113
1995,Portugal,16.34741666666667,0.28358333333333335,11863.022133925,CH4,213772.64054822113
1995,Portugal,16.34741666666667,0.28358333333333335,4155.40685689607,N2O,213772.64054822113
1995,Portugal,16.34741666666667,0.28358333333333335,13.930937339904,SF6,213772.64054822113
1995,Romania,9.13875,0.20433333333333334,128587.003639727,CO2,555031.5328655812
1995,Romania,9.13875,0.20433333333333334,185010.510955194,GHG-Indirect-CO2,555031.5328655812
1995,Romania,9.13875,0.20433333333333334,185010.510955194,GHG,555031.5328655812
1995,Romania,9.13875,0.20433333333333334,2.52603566422256,HFC,555031.5328655812
1995,Romania,9.13875,0.20433333333333334,43002.2946675177,CH4,555031.5328655812
1995,Romania,9.13875,0.20433333333333334,11359.7482166044,N2O,555031.5328655812
1995,Romania,9.13875,0.20433333333333334,2057.9622,PFCs,555031.5328655812
1995,Romania,9.13875,0.20433333333333334,0.97619568,SF6,555031.5328655812
1995,Slovakia,8.153,0.26641666666666663,44679.5449583075,CO2,163216.7313990318
1995,Slovakia,8.153,0.26641666666666663,54405.5771330106,GHG-Indirect-CO2,163216.7313990318
1995,Slovakia,8.153,0.26641666666666663,54405.5771330106,GHG,163216.7313990318
1995,Slovakia,8.153,0.26641666666666663,10.4907173871421,HFC,163216.7313990318
1995,Slovakia,8.153,0.26641666666666663,6132.90650836921,CH4,163216.7313990318
1995,Slovakia,8.153,0.26641666666666663,3439.83507734675,N2O,163216.7313990318
1995,Slovakia,8.153,0.26641666666666663,132.645162,PFCs,163216.7313990318
1995,Slovakia,8.153,0.26641666666666663,10.1547096,SF6,163216.7313990318
1995,Slovenia,10.289583333333335,0.2891666666666666,15277.7447752259,CO2,56283.054113309954
1995,Slovenia,10.289583333333335,0.2891666666666666,18761.01803777,GHG-Indirect-CO2,56283.054113309954
1995,Slovenia,10.289583333333335,0.2891666666666666,18761.01803777,GHG,56283.054113309954
1995,Slovenia,10.289583333333335,0.2891666666666666,35.8281168326316,HFC,56283.054113309954
1995,Slovenia,10.289583333333335,0.2891666666666666,2378.69044191864,CH4,56283.054113309954
1995,Slovenia,10.289583333333335,0.2891666666666666,928.479438798268,N2O,56283.054113309954
1995,Slovenia,10.289583333333335,0.2891666666666666,128.143384994508,PFCs,56283.054113309954
1995,Slovenia,10.289583333333335,0.2891666666666666,12.13188,SF6,56283.054113309954
1995,Spain,15.072166666666666,0.22583333333333333,265725.3506663,CO2,640363.1170398259
1995,Spain,15.072166666666666,0.22583333333333333,320181.558519913,GHG,640363.1170398259
1995,Spain,15.072166666666666,0.22583333333333333,5872.42404894803,HFC,640363.1170398259
1995,Spain,15.072166666666666,0.22583333333333333,31370.4074782782,CH4,640363.1170398259
1995,Spain,15.072166666666666,0.22583333333333333,16057.0766978868,N2O,640363.1170398259
1995,Spain,15.072166666666666,0.22583333333333333,1055.36808692271,PFCs,640363.1170398259
1995,Spain,15.072166666666666,0.22583333333333333,100.9315415772,SF6,640363.1170398259
1995,Sweden,3.0660000000000007,0.219,59318.672714076,CO2,222088.0809651954
1995,Sweden,3.0660000000000007,0.219,74029.3603217318,GHG-Indirect-CO2,222088.0809651954
1995,Sweden,3.0660000000000007,0.219,74029.3603217318,GHG,222088.0809651954
1995,Sweden,3.0660000000000007,0.219,149.181976491656,HFC,222088.0809651954
1995,Sweden,3.0660000000000007,0.219,7882.64884569976,CH4,222088.0809651954
1995,Sweden,3.0660000000000007,0.219,6148.12507237434,N2O,222088.0809651954
1995,Sweden,3.0660000000000007,0.219,395.545816643456,PFCs,222088.0809651954
1995,Sweden,3.0660000000000007,0.219,135.1858964466,SF6,222088.0809651954
1995,Switzerland,7.751916666666666,0.20808333333333331,43368.4571561622,CO2,156888.25055068225
1995,Switzerland,7.751916666666666,0.20808333333333331,52478.7556320352,GHG-Indirect-CO2,156888.25055068225
1995,Switzerland,7.751916666666666,0.20808333333333331,52204.7474593235,GHG,156888.25055068225
1995,Switzerland,7.751916666666666,0.20808333333333331,245.89620249856,HFC,156888.25055068225
1995,Switzerland,7.751916666666666,0.20808333333333331,5776.09283368107,CH4,156888.25055068225
1995,Switzerland,7.751916666666666,0.20808333333333331,2703.57463993662,N2O,156888.25055068225
1995,Switzerland,7.751916666666666,0.20808333333333331,17.4923714013607,PFCs,156888.25055068225
1995,Switzerland,7.751916666666666,0.20808333333333331,93.234255643728,SF6,156888.25055068225
1995,Turkey,12.188833333333335,0.20458333333333334,178812.409473623,CO2,717119.3753926442
1995,Turkey,12.188833333333335,0.20458333333333334,239039.791797548,GHG-Indirect-CO2,717119.3753926442
1995,Turkey,12.188833333333335,0.20458333333333334,239039.791797548,GHG,717119.3753926442
1995,Turkey,12.188833333333335,0.20458333333333334,43881.318616833,CH4,717119.3753926442
1995,Turkey,12.188833333333335,0.20458333333333334,15753.1820234927,N2O,717119.3753926442
1995,Turkey,12.188833333333335,0.20458333333333334,592.881683599463,PFCs,717119.3753926442
1995,Ukraine,8.709083333333334,0.17883333333333332,380871.283680675,CO2,1671143.8089527881
1995,Ukraine,8.709083333333334,0.17883333333333332,557047.936317596,GHG-Indirect-CO2,1671143.8089527881
1995,Ukraine,8.709083333333334,0.17883333333333332,557047.936317596,GHG,1671143.8089527881
1995,Ukraine,8.709083333333334,0.17883333333333332,140557.060825691,CH4,1671143.8089527881
1995,Ukraine,8.709083333333334,0.17883333333333332,35441.4642766932,N2O,1671143.8089527881
1995,Ukraine,8.709083333333334,0.17883333333333332,178.059802319156,PFCs,1671143.8089527881
1995,Ukraine,8.709083333333334,0.17883333333333332,0.06773221764,SF6,1671143.8089527881
1995,United Kingdom,9.419583333333332,0.20675,561202.9539948,CO2,1504927.8364570017
1995,United Kingdom,9.419583333333332,0.20675,752463.918228501,GHG,1504927.8364570017
1995,United Kingdom,9.419583333333332,0.20675,19096.094344372,HFC,1504927.8364570017
1995,United Kingdom,9.419583333333332,0.20675,130927.696076743,CH4,1504927.8364570017
1995,United Kingdom,9.419583333333332,0.20675,0.83472637074,NF3,1504927.8364570017
1995,United Kingdom,9.419583333333332,0.20675,39375.0314234218,N2O,1504927.8364570017
1995,United Kingdom,9.419583333333332,0.20675,596.937234699727,PFCs,1504927.8364570017
1995,United Kingdom,9.419583333333332,0.20675,1264.37042809363,SF6,1504927.8364570017
1995,United States,9.331000000000001,0.14816666666666667,5441599.22972902,CO2,20245586.776678447
1995,United States,9.331000000000001,0.14816666666666667,6748528.92555948,GHG-Indirect-CO2,20245586.776678447
1995,United States,9.331000000000001,0.14816666666666667,6748528.92555948,GHG,20245586.776678447
1995,United States,9.331000000000001,0.14816666666666667,71273.9259106657,HFC,20245586.776678447
1995,United States,9.331000000000001,0.14816666666666667,767943.405720072,CH4,20245586.776678447
1995,United States,9.331000000000001,0.14816666666666667,83.237130754636,NF3,20245586.776678447
1995,United States,9.331000000000001,0.14816666666666667,420585.748575647,N2O,20245586.776678447
1995,United States,9.331000000000001,0.14816666666666667,18640.4734538857,PFCs,20245586.776678447
1995,United States,9.331000000000001,0.14816666666666667,26638.1737038403,SF6,20245586.776678447
1995,United States,9.331000000000001,0.14816666666666667,1764.7313356,HFC-PFC-mix,20245586.776678447
1996,Australia,22.325333333333333,0.1608333333333333,311914.819824229,CO2,1319411.8866847558
1996,Australia,22.325333333333333,0.1608333333333333,439803.962228252,GHG-Indirect-CO2,1319411.8866847558
1996,Australia,22.325333333333333,0.1608333333333333,439803.962228252,GHG,1319411.8866847558
1996,Australia,22.325333333333333,0.1608333333333333,414.17063782292,HFC,1319411.8866847558
1996,Australia,22.325333333333333,0.1608333333333333,109185.337719811,CH4,1319411.8866847558
1996,Australia,22.325333333333333,0.1608333333333333,16609.5867776334,N2O,1319411.8866847558
1996,Australia,22.325333333333333,0.1608333333333333,1410.39505848126,PFCs,1319411.8866847558
1996,Australia,22.325333333333333,0.1608333333333333,269.652210274296,SF6,1319411.8866847558
1996,Austria,5.86325,0.21025000000000002,67667.2626980903,CO2,249026.41890026967
1996,Austria,5.86325,0.21025000000000002,83008.8063000899,GHG-Indirect-CO2,249026.41890026967
1996,Austria,5.86325,0.21025000000000002,83008.8063000899,GHG,249026.41890026967
1996,Austria,5.86325,0.21025000000000002,420.786112924158,HFC,249026.41890026967
1996,Austria,5.86325,0.21025000000000002,9382.92563351546,CH4,249026.41890026967
1996,Austria,5.86325,0.21025000000000002,7.92576,NF3,249026.41890026967
1996,Austria,5.86325,0.21025000000000002,4272.75225034369,N2O,249026.41890026967
1996,Austria,5.86325,0.21025000000000002,80.25417,PFCs,249026.41890026967
1996,Austria,5.86325,0.21025000000000002,1176.89967521624,SF6,249026.41890026967
1996,Belarus,5.656583333333333,0.20799999999999996,57251.355700374,CO2,247125.582658032
1996,Belarus,5.656583333333333,0.20799999999999996,82375.194219344,GHG-Indirect-CO2,247125.582658032
1996,Belarus,5.656583333333333,0.20799999999999996,82375.194219344,GHG,247125.582658032
1996,Belarus,5.656583333333333,0.20799999999999996,13672.8220222,CH4,247125.582658032
1996,Belarus,5.656583333333333,0.20799999999999996,11451.00532477,N2O,247125.582658032
1996,Belarus,5.656583333333333,0.20799999999999996,0.011172,SF6,247125.582658032
1996,Belgium,8.893166666666668,0.19258333333333336,129010.471708927,CO2,472970.0613488402
1996,Belgium,8.893166666666668,0.19258333333333336,157656.68711628,GHG-Indirect-CO2,472970.0613488402
1996,Belgium,8.893166666666668,0.19258333333333336,157656.68711628,GHG,472970.0613488402
1996,Belgium,8.893166666666668,0.19258333333333336,602.197276576914,HFC,472970.0613488402
1996,Belgium,8.893166666666668,0.19258333333333336,11802.0818337339,CH4,472970.0613488402
1996,Belgium,8.893166666666668,0.19258333333333336,11415.398560162,N2O,472970.0613488402
1996,Belgium,8.893166666666668,0.19258333333333336,2766.91383,PFCs,472970.0613488402
1996,Belgium,8.893166666666668,0.19258333333333336,2059.62390688042,SF6,472970.0613488402
1996,Bulgaria,10.4285,0.22649999999999995,57581.194759982,CO2,148762.174898195
1996,Bulgaria,10.4285,0.22649999999999995,74381.0874490975,GHG,148762.174898195
1996,Bulgaria,10.4285,0.22649999999999995,11.5548883843048,HFC,148762.174898195
1996,Bulgaria,10.4285,0.22649999999999995,11936.1665164785,CH4,148762.174898195
1996,Bulgaria,10.4285,0.22649999999999995,4846.99043437078,N2O,148762.174898195
1996,Bulgaria,10.4285,0.22649999999999995,5.180849881944,SF6,148762.174898195
1996,Canada,-4.941166666666667,0.22375,510619.682210148,CO2,2060077.0752175753
1996,Canada,-4.941166666666667,0.22375,690743.642261192,GHG-Indirect-CO2,2060077.0752175753
1996,Canada,-4.941166666666667,0.22375,684666.716478192,GHG,2060077.0752175753
1996,Canada,-4.941166666666667,0.22375,1165.50735923192,HFC,2060077.0752175753
1996,Canada,-4.941166666666667,0.22375,116885.460266137,CH4,2060077.0752175753
1996,Canada,-4.941166666666667,0.22375,0.272431373276,NF3,2060077.0752175753
1996,Canada,-4.941166666666667,0.22375,47724.3995197404,N2O,2060077.0752175753
1996,Canada,-4.941166666666667,0.22375,6502.74608743939,PFCs,2060077.0752175753
1996,Canada,-4.941166666666667,0.22375,1768.64860412124,SF6,2060077.0752175753
1996,Croatia,11.125750000000002,0.24541666666666664,17587.8984604534,CO2,68648.88944978041
1996,Croatia,11.125750000000002,0.24541666666666664,22882.9631499268,GHG-Indirect-CO2,68648.88944978041
1996,Croatia,11.125750000000002,0.24541666666666664,22882.9631499268,GHG,68648.88944978041
1996,Croatia,11.125750000000002,0.24541666666666664,80.066539,HFC,68648.88944978041
