,Entity,Day,daily_vaccinations
3521,Iowa,2021-03-10,30860
3522,Iowa,2021-03-11,32297
3523,Iowa,2021-03-12,33312
3524,Iowa,2021-03-13,36182
3525,Iowa,2021-03-14,29727
3526,Iowa,2021-03-15,29290
3527,Iowa,2021-03-16,28947
3528,Iowa,2021-03-17,26501
3529,Iowa,2021-03-18,26167
3530,Iowa,2021-03-19,27381
3531,Iowa,2021-03-20,21607
3532,Iowa,2021-03-21,26834
3533,Iowa,2021-03-22,25687
3534,Iowa,2021-03-23,25535
3535,Iowa,2021-03-24,27253
3536,Iowa,2021-03-25,26677
3537,Iowa,2021-03-26,25226
3538,Iowa,2021-03-27,25635
3539,Iowa,2021-03-28,26632
3540,Iowa,2021-03-29,27085
3541,Iowa,2021-03-30,27335
3542,Iowa,2021-03-31,27644
3543,Iowa,2021-04-01,28372
3544,Iowa,2021-04-02,28965
3545,Iowa,2021-04-03,34638
3546,Iowa,2021-04-04,28462
3547,Iowa,2021-04-05,27477
3548,Iowa,2021-04-06,27305
3549,Iowa,2021-04-07,27502
3550,Iowa,2021-04-08,28207
3551,Iowa,2021-04-09,28819
3552,Iowa,2021-04-10,23760
3553,Iowa,2021-04-11,31043
3554,Iowa,2021-04-12,31454
3555,Iowa,2021-04-13,31747
3556,Iowa,2021-04-14,34006
3557,Iowa,2021-04-15,33770
3558,Iowa,2021-04-16,32510
3559,Iowa,2021-04-17,30873
3560,Iowa,2021-04-18,28233
3561,Iowa,2021-04-19,28420
3562,Iowa,2021-04-20,27653
3563,Iowa,2021-04-21,25664
3564,Iowa,2021-04-22,25022
3565,Iowa,2021-04-23,24822
3566,Iowa,2021-04-24,24592
3567,Iowa,2021-04-25,24866
3568,Iowa,2021-04-26,24212
3569,Iowa,2021-04-27,24926
3570,Iowa,2021-04-28,24260
3571,Iowa,2021-04-29,24902
3572,Iowa,2021-04-30,24294
3573,Iowa,2021-05-01,23814
3574,Iowa,2021-05-02,22404
3575,Iowa,2021-05-03,22601
3576,Iowa,2021-05-04,22154
3577,Iowa,2021-05-05,21991
3578,Iowa,2021-05-06,20641
3579,Iowa,2021-05-07,19911
3580,Iowa,2021-05-08,18911
3581,Iowa,2021-05-09,18679
3582,Iowa,2021-05-10,18240
3583,Iowa,2021-05-11,18229
3584,Iowa,2021-05-12,17741
3585,Iowa,2021-05-13,16717
3586,Iowa,2021-05-14,15798
3587,Iowa,2021-05-15,14799
3588,Iowa,2021-05-16,14550
3589,Iowa,2021-05-17,14381
3590,Iowa,2021-05-18,14406
3591,Iowa,2021-05-19,14549
3592,Iowa,2021-05-20,14978
3593,Iowa,2021-05-21,15516
3594,Iowa,2021-05-22,15823
3595,Iowa,2021-05-23,15148
3596,Iowa,2021-05-24,14424
3597,Iowa,2021-05-25,14029
3598,Iowa,2021-05-26,13916
3599,Iowa,2021-05-27,12988
3600,Iowa,2021-05-28,11984
3601,Iowa,2021-05-29,10757
3602,Iowa,2021-05-30,9853
3603,Iowa,2021-05-31,9034
3604,Iowa,2021-06-01,8949
3605,Iowa,2021-06-02,8196
3606,Iowa,2021-06-03,7143
3607,Iowa,2021-06-04,6609
3608,Iowa,2021-06-05,6355
3609,Iowa,2021-06-06,6394
3610,Iowa,2021-06-07,6797
3611,Iowa,2021-06-08,6872
3612,Iowa,2021-06-09,7378
3613,Iowa,2021-06-10,8064
3614,Iowa,2021-06-11,6849
3615,Iowa,2021-06-12,7164
3616,Iowa,2021-06-13,6777
3617,Iowa,2021-06-14,7140
3618,Iowa,2021-06-15,7663
3619,Iowa,2021-06-16,6673
3620,Iowa,2021-06-17,7010
3621,Iowa,2021-06-18,8161
3622,Iowa,2021-06-19,8149
3623,Iowa,2021-06-20,7889
3624,Iowa,2021-06-21,7102
3625,Iowa,2021-06-22,6165
3626,Iowa,2021-06-23,6629
3627,Iowa,2021-06-24,5716
3628,Iowa,2021-06-25,5283
3629,Iowa,2021-06-26,4593
3630,Kansas,2021-01-13,7382
3631,Kansas,2021-01-14,6648
3632,Kansas,2021-01-15,6504
3633,Kansas,2021-01-16,6169
3634,Kansas,2021-01-17,5968
3635,Kansas,2021-01-18,5834
3636,Kansas,2021-01-19,5738
3637,Kansas,2021-01-20,5294
3638,Kansas,2021-01-21,5553
3639,Kansas,2021-01-22,5616
3640,Kansas,2021-01-23,5995
3641,Kansas,2021-01-24,6163
3642,Kansas,2021-01-25,5921
3643,Kansas,2021-01-26,5758
3644,Kansas,2021-01-27,6527
3645,Kansas,2021-01-28,8552
3646,Kansas,2021-01-29,7635
3647,Kansas,2021-01-30,8802
3648,Kansas,2021-01-31,10031
3649,Kansas,2021-02-01,10311
3650,Kansas,2021-02-02,10351
3651,Kansas,2021-02-03,10395
3652,Kansas,2021-02-04,8732
3653,Kansas,2021-02-05,10441
3654,Kansas,2021-02-06,10533
3655,Kansas,2021-02-07,10688
3656,Kansas,2021-02-08,10886
3657,Kansas,2021-02-09,10625
3658,Kansas,2021-02-10,11215
3659,Kansas,2021-02-11,11643
3660,Kansas,2021-02-12,12445
3661,Kansas,2021-02-13,12520
3662,Kansas,2021-02-14,13386
3663,Kansas,2021-02-15,12932
3664,Kansas,2021-02-16,13096
3665,Kansas,2021-02-17,12215
3666,Kansas,2021-02-18,12129
3667,Kansas,2021-02-19,16568
3668,Kansas,2021-02-20,17264
3669,Kansas,2021-02-21,17050
3670,Kansas,2021-02-22,17302
3671,Kansas,2021-02-23,17162
3672,Kansas,2021-02-24,17963
3673,Kansas,2021-02-25,17801
3674,Kansas,2021-02-26,13437
3675,Kansas,2021-02-27,13537
3676,Kansas,2021-02-28,14348
3677,Kansas,2021-03-01,15173
3678,Kansas,2021-03-02,16024
3679,Kansas,2021-03-03,16288
3680,Kansas,2021-03-04,16959
3681,Kansas,2021-03-05,17467
3682,Kansas,2021-03-06,17771
3683,Kansas,2021-03-07,17796
3684,Kansas,2021-03-08,17429
3685,Kansas,2021-03-09,17443
3686,Kansas,2021-03-10,17816
3687,Kansas,2021-03-11,19300
3688,Kansas,2021-03-12,23459
3689,Kansas,2021-03-13,20392
3690,Kansas,2021-03-14,23738
3691,Kansas,2021-03-15,23805
3692,Kansas,2021-03-16,23636
3693,Kansas,2021-03-17,23092
3694,Kansas,2021-03-18,23308
3695,Kansas,2021-03-19,21512
3696,Kansas,2021-03-20,26468
3697,Kansas,2021-03-21,24624
3698,Kansas,2021-03-22,24528
3699,Kansas,2021-03-23,24554
3700,Kansas,2021-03-24,26368
3701,Kansas,2021-03-25,25870
3702,Kansas,2021-03-26,24690
3703,Kansas,2021-03-27,25937
3704,Kansas,2021-03-28,25292
3705,Kansas,2021-03-29,25811
3706,Kansas,2021-03-30,25758
3707,Kansas,2021-03-31,25019
3708,Kansas,2021-04-01,24409
3709,Kansas,2021-04-02,28099
3710,Kansas,2021-04-03,27243
3711,Kansas,2021-04-04,28095
3712,Kansas,2021-04-05,27723
3713,Kansas,2021-04-06,27327
3714,Kansas,2021-04-07,29292
3715,Kansas,2021-04-08,30349
3716,Kansas,2021-04-09,27306
3717,Kansas,2021-04-10,27466
3718,Kansas,2021-04-11,27546
3719,Kansas,2021-04-12,28005
3720,Kansas,2021-04-13,28887
3721,Kansas,2021-04-14,27509
3722,Kansas,2021-04-15,28086
3723,Kansas,2021-04-16,28511
3724,Kansas,2021-04-17,27088
3725,Kansas,2021-04-18,25211
3726,Kansas,2021-04-19,25039
3727,Kansas,2021-04-20,24164
3728,Kansas,2021-04-21,23076
3729,Kansas,2021-04-22,22796
3730,Kansas,2021-04-23,21476
3731,Kansas,2021-04-24,20473
3732,Kansas,2021-04-25,20057
3733,Kansas,2021-04-26,19241
3734,Kansas,2021-04-27,19118
3735,Kansas,2021-04-28,18617
3736,Kansas,2021-04-29,16735
3737,Kansas,2021-04-30,15271
3738,Kansas,2021-05-01,14707
3739,Kansas,2021-05-02,13903
3740,Kansas,2021-05-03,13440
3741,Kansas,2021-05-04,13416
3742,Kansas,2021-05-05,12852
3743,Kansas,2021-05-06,12605
3744,Kansas,2021-05-07,14328
3745,Kansas,2021-05-08,13314
3746,Kansas,2021-05-09,13236
3747,Kansas,2021-05-10,13637
3748,Kansas,2021-05-11,14120
3749,Kansas,2021-05-12,14366
3750,Kansas,2021-05-13,13410
3751,Kansas,2021-05-14,10487
3752,Kansas,2021-05-15,10005
3753,Kansas,2021-05-16,9248
3754,Kansas,2021-05-17,8811
3755,Kansas,2021-05-18,8383
3756,Kansas,2021-05-19,7902
3757,Kansas,2021-05-20,8007
3758,Kansas,2021-05-21,8053
3759,Kansas,2021-05-22,8342
3760,Kansas,2021-05-23,8527
3761,Kansas,2021-05-24,8712
3762,Kansas,2021-05-25,8949
3763,Kansas,2021-05-26,9482
3764,Kansas,2021-05-27,9031
3765,Kansas,2021-05-28,8461
3766,Kansas,2021-05-29,8483
3767,Kansas,2021-05-30,7697
3768,Kansas,2021-05-31,7499
3769,Kansas,2021-06-01,7002
3770,Kansas,2021-06-02,5447
3771,Kansas,2021-06-03,4684
3772,Kansas,2021-06-04,5498
3773,Kansas,2021-06-05,3752
3774,Kansas,2021-06-06,3550
3775,Kansas,2021-06-07,3823
3776,Kansas,2021-06-08,5635
3777,Kansas,2021-06-09,5393
3778,Kansas,2021-06-10,6310
3779,Kansas,2021-06-11,5596
3780,Kansas,2021-06-12,6641
3781,Kansas,2021-06-13,6942
3782,Kansas,2021-06-14,6370
3783,Kansas,2021-06-15,5710
3784,Kansas,2021-06-16,6431
3785,Kansas,2021-06-17,6694
3786,Kansas,2021-06-18,6482
3787,Kansas,2021-06-19,6210
3788,Kansas,2021-06-20,5763
3789,Kansas,2021-06-21,6289
3790,Kansas,2021-06-22,5109
3791,Kansas,2021-06-23,4857
3792,Kansas,2021-06-24,4215
3793,Kansas,2021-06-25,4125
3794,Kansas,2021-06-26,4242
3795,Kentucky,2021-01-13,10322
3796,Kentucky,2021-01-14,11750
3797,Kentucky,2021-01-15,14211
3798,Kentucky,2021-01-16,13239
3799,Kentucky,2021-01-17,12656
3800,Kentucky,2021-01-18,12267
3801,Kentucky,2021-01-19,11989
3802,Kentucky,2021-01-20,11644
3803,Kentucky,2021-01-21,11361
3804,Kentucky,2021-01-22,11342
3805,Kentucky,2021-01-23,12270
3806,Kentucky,2021-01-24,14871
3807,Kentucky,2021-01-25,14535
3808,Kentucky,2021-01-26,13736
3809,Kentucky,2021-01-27,14189
3810,Kentucky,2021-01-28,15294
3811,Kentucky,2021-01-29,16071
3812,Kentucky,2021-01-30,16434
3813,Kentucky,2021-01-31,15030
3814,Kentucky,2021-02-01,15440
3815,Kentucky,2021-02-02,15339
3816,Kentucky,2021-02-03,16019
3817,Kentucky,2021-02-04,16226
3818,Kentucky,2021-02-05,16733
3819,Kentucky,2021-02-06,18738
3820,Kentucky,2021-02-07,20520
3821,Kentucky,2021-02-08,21305
3822,Kentucky,2021-02-09,21299
3823,Kentucky,2021-02-10,21364
3824,Kentucky,2021-02-11,21774
3825,Kentucky,2021-02-12,21820
3826,Kentucky,2021-02-13,18949
3827,Kentucky,2021-02-14,18632
3828,Kentucky,2021-02-15,18642
3829,Kentucky,2021-02-16,20419
3830,Kentucky,2021-02-17,19273
3831,Kentucky,2021-02-18,16853
3832,Kentucky,2021-02-19,20370
3833,Kentucky,2021-02-20,21020
3834,Kentucky,2021-02-21,20748
3835,Kentucky,2021-02-22,20619
3836,Kentucky,2021-02-23,19979
3837,Kentucky,2021-02-24,22140
3838,Kentucky,2021-02-25,25953
3839,Kentucky,2021-02-26,23723
3840,Kentucky,2021-02-27,26254
3841,Kentucky,2021-02-28,28005
3842,Kentucky,2021-03-01,29618
3843,Kentucky,2021-03-02,29971
3844,Kentucky,2021-03-03,29627
3845,Kentucky,2021-03-04,29933
3846,Kentucky,2021-03-05,31075
3847,Kentucky,2021-03-06,32688
3848,Kentucky,2021-03-07,33445
3849,Kentucky,2021-03-08,33861
3850,Kentucky,2021-03-09,33230
3851,Kentucky,2021-03-10,33797
3852,Kentucky,2021-03-11,34243
3853,Kentucky,2021-03-12,34069
3854,Kentucky,2021-03-13,40384
3855,Kentucky,2021-03-14,34676
3856,Kentucky,2021-03-15,35519
3857,Kentucky,2021-03-16,36245
3858,Kentucky,2021-03-17,37642
3859,Kentucky,2021-03-18,37493
3860,Kentucky,2021-03-19,38136
3861,Kentucky,2021-03-20,31546
3862,Kentucky,2021-03-21,37979
3863,Kentucky,2021-03-22,37873
3864,Kentucky,2021-03-23,38032
3865,Kentucky,2021-03-24,36612
3866,Kentucky,2021-03-25,36728
3867,Kentucky,2021-03-26,36640
3868,Kentucky,2021-03-27,37605
3869,Kentucky,2021-03-28,36641
3870,Kentucky,2021-03-29,37307
3871,Kentucky,2021-03-30,37309
3872,Kentucky,2021-03-31,37400
3873,Kentucky,2021-04-01,38048
3874,Kentucky,2021-04-02,38254
3875,Kentucky,2021-04-03,39514
3876,Kentucky,2021-04-04,40217
3877,Kentucky,2021-04-05,38386
3878,Kentucky,2021-04-06,36976
3879,Kentucky,2021-04-07,38310
3880,Kentucky,2021-04-08,38859
3881,Kentucky,2021-04-09,39823
3882,Kentucky,2021-04-10,38903
3883,Kentucky,2021-04-11,38746
3884,Kentucky,2021-04-12,37128
3885,Kentucky,2021-04-13,37185
3886,Kentucky,2021-04-14,40722
3887,Kentucky,2021-04-15,41335
3888,Kentucky,2021-04-16,40634
3889,Kentucky,2021-04-17,39550
3890,Kentucky,2021-04-18,39617
3891,Kentucky,2021-04-19,40184
3892,Kentucky,2021-04-20,40489
3893,Kentucky,2021-04-21,35246
3894,Kentucky,2021-04-22,32939
3895,Kentucky,2021-04-23,31653
3896,Kentucky,2021-04-24,29945
3897,Kentucky,2021-04-25,27123
3898,Kentucky,2021-04-26,26844
3899,Kentucky,2021-04-27,26674
3900,Kentucky,2021-04-28,26368
3901,Kentucky,2021-04-29,25063
3902,Kentucky,2021-04-30,23621
3903,Kentucky,2021-05-01,22339
3904,Kentucky,2021-05-02,21076
3905,Kentucky,2021-05-03,19073
3906,Kentucky,2021-05-04,18906
3907,Kentucky,2021-05-05,18396
3908,Kentucky,2021-05-06,18665
3909,Kentucky,2021-05-07,17271
3910,Kentucky,2021-05-08,16667
3911,Kentucky,2021-05-09,17543
3912,Kentucky,2021-05-10,19511
3913,Kentucky,2021-05-11,21031
3914,Kentucky,2021-05-12,20732
3915,Kentucky,2021-05-13,19034
3916,Kentucky,2021-05-14,18087
3917,Kentucky,2021-05-15,17761
3918,Kentucky,2021-05-16,17422
3919,Kentucky,2021-05-17,16251
3920,Kentucky,2021-05-18,15007
3921,Kentucky,2021-05-19,15173
3922,Kentucky,2021-05-20,15774
3923,Kentucky,2021-05-21,16574
3924,Kentucky,2021-05-22,18025
3925,Kentucky,2021-05-23,17263
3926,Kentucky,2021-05-24,17418
3927,Kentucky,2021-05-25,17106
3928,Kentucky,2021-05-26,17097
3929,Kentucky,2021-05-27,16945
3930,Kentucky,2021-05-28,15710
3931,Kentucky,2021-05-29,13687
3932,Kentucky,2021-05-30,13163
3933,Kentucky,2021-05-31,12455
3934,Kentucky,2021-06-01,12291
3935,Kentucky,2021-06-02,10352
3936,Kentucky,2021-06-03,9553
3937,Kentucky,2021-06-04,9191
3938,Kentucky,2021-06-05,7078
3939,Kentucky,2021-06-06,9090
3940,Kentucky,2021-06-07,9695
3941,Kentucky,2021-06-08,9932
3942,Kentucky,2021-06-09,10762
3943,Kentucky,2021-06-10,11560
3944,Kentucky,2021-06-11,10260
3945,Kentucky,2021-06-12,13155
3946,Kentucky,2021-06-13,11633
3947,Kentucky,2021-06-14,14729
3948,Kentucky,2021-06-15,15220
3949,Kentucky,2021-06-16,14029
3950,Kentucky,2021-06-17,16502
3951,Kentucky,2021-06-18,18369
3952,Kentucky,2021-06-19,17370
3953,Kentucky,2021-06-20,16146
3954,Kentucky,2021-06-21,12899
3955,Kentucky,2021-06-22,12207
3956,Kentucky,2021-06-23,13062
3957,Kentucky,2021-06-24,9450
3958,Kentucky,2021-06-25,8736
3959,Kentucky,2021-06-26,8280
3960,Long Term Care,2021-01-13,132403
3961,Long Term Care,2021-01-14,136860
3962,Long Term Care,2021-01-15,144396
3963,Long Term Care,2021-01-16,130827
3964,Long Term Care,2021-01-17,122686
3965,Long Term Care,2021-01-18,117258
3966,Long Term Care,2021-01-19,113381
3967,Long Term Care,2021-01-20,117726
3968,Long Term Care,2021-01-21,123384
3969,Long Term Care,2021-01-22,129189
3970,Long Term Care,2021-01-23,137512
3971,Long Term Care,2021-01-24,143117
3972,Long Term Care,2021-01-25,151309
3973,Long Term Care,2021-01-26,140056
3974,Long Term Care,2021-01-27,142369
3975,Long Term Care,2021-01-28,144708
3976,Long Term Care,2021-01-29,146426
3977,Long Term Care,2021-01-30,152537
3978,Long Term Care,2021-01-31,159529
3979,Long Term Care,2021-02-01,147756
3980,Long Term Care,2021-02-02,160804
3981,Long Term Care,2021-02-03,159652
3982,Long Term Care,2021-02-04,158270
3983,Long Term Care,2021-02-05,157910
3984,Long Term Care,2021-02-06,160504
3985,Long Term Care,2021-02-07,165061
3986,Long Term Care,2021-02-08,171101
3987,Long Term Care,2021-02-09,166252
3988,Long Term Care,2021-02-10,164870
3989,Long Term Care,2021-02-11,162678
3990,Long Term Care,2021-02-12,155450
3991,Long Term Care,2021-02-13,148304
3992,Long Term Care,2021-02-14,140532
3993,Long Term Care,2021-02-15,135603
3994,Long Term Care,2021-02-16,136188
3995,Long Term Care,2021-02-17,127692
3996,Long Term Care,2021-02-18,119032
3997,Long Term Care,2021-02-19,111629
3998,Long Term Care,2021-02-20,104560
3999,Long Term Care,2021-02-21,99568
4000,Long Term Care,2021-02-22,97647
4001,Long Term Care,2021-02-23,94183
4002,Long Term Care,2021-02-24,93424
4003,Long Term Care,2021-02-25,90781
4004,Long Term Care,2021-02-26,91983
4005,Long Term Care,2021-02-27,92076
4006,Long Term Care,2021-02-28,84670
4007,Long Term Care,2021-03-01,82185
4008,Long Term Care,2021-03-02,78685
4009,Long Term Care,2021-03-03,70621
4010,Long Term Care,2021-03-04,63521
4011,Long Term Care,2021-03-05,53336
4012,Long Term Care,2021-03-06,43708
4013,Long Term Care,2021-03-07,39509
4014,Long Term Care,2021-03-08,35898
4015,Long Term Care,2021-03-09,34375
4016,Long Term Care,2021-03-10,32449
4017,Long Term Care,2021-03-11,30213
4018,Long Term Care,2021-03-12,27628
4019,Long Term Care,2021-03-13,27070
4020,Long Term Care,2021-03-14,22625
4021,Long Term Care,2021-03-15,21911
4022,Long Term Care,2021-03-16,21411
4023,Long Term Care,2021-03-17,20020
4024,Long Term Care,2021-03-18,20079
4025,Long Term Care,2021-03-19,18698
4026,Long Term Care,2021-03-20,15604
4027,Long Term Care,2021-03-21,16491
4028,Long Term Care,2021-03-22,16000
4029,Long Term Care,2021-03-23,15239
4030,Long Term Care,2021-03-24,13995
4031,Long Term Care,2021-03-25,10928
4032,Long Term Care,2021-03-26,9817
4033,Long Term Care,2021-03-27,8521
4034,Long Term Care,2021-03-28,7573
4035,Long Term Care,2021-03-29,6691
4036,Long Term Care,2021-03-30,6311
4037,Long Term Care,2021-03-31,6085
4038,Long Term Care,2021-04-01,5815
4039,Long Term Care,2021-04-02,5131
4040,Long Term Care,2021-04-03,4419
4041,Long Term Care,2021-04-04,3743
4042,Long Term Care,2021-04-05,3620
4043,Long Term Care,2021-04-06,4094
4044,Long Term Care,2021-04-07,3501
4045,Long Term Care,2021-04-08,3300
4046,Long Term Care,2021-04-09,3435
4047,Long Term Care,2021-04-10,3602
4048,Long Term Care,2021-04-11,3411
4049,Long Term Care,2021-04-12,3325
4050,Long Term Care,2021-04-13,2670
4051,Long Term Care,2021-04-14,2823
4052,Long Term Care,2021-04-15,2492
4053,Long Term Care,2021-04-16,2257
4054,Long Term Care,2021-04-17,1882
4055,Long Term Care,2021-04-18,1896
4056,Long Term Care,2021-04-19,2015
4057,Long Term Care,2021-04-20,1951
4058,Long Term Care,2021-04-21,1636
4059,Long Term Care,2021-04-22,1727
4060,Long Term Care,2021-04-23,1575
4061,Long Term Care,2021-04-24,1700
4062,Long Term Care,2021-04-25,1745
4063,Long Term Care,2021-04-26,1549
4064,Long Term Care,2021-04-27,1537
4065,Long Term Care,2021-04-28,1514
4066,Long Term Care,2021-04-29,1610
4067,Long Term Care,2021-04-30,1599
4068,Long Term Care,2021-05-01,1551
4069,Long Term Care,2021-05-02,1453
4070,Long Term Care,2021-05-03,1560
4071,Long Term Care,2021-05-04,1566
4072,Long Term Care,2021-05-05,1600
4073,Long Term Care,2021-05-06,1485
4074,Long Term Care,2021-05-07,1578
4075,Long Term Care,2021-05-08,1687
4076,Long Term Care,2021-05-09,1711
4077,Long Term Care,2021-05-10,1699
4078,Long Term Care,2021-05-11,1763
4079,Long Term Care,2021-05-12,1687
4080,Long Term Care,2021-05-13,1752
4081,Long Term Care,2021-05-14,1868
4082,Long Term Care,2021-05-15,1796
4083,Long Term Care,2021-05-16,1793
4084,Long Term Care,2021-05-17,1917
4085,Long Term Care,2021-05-18,1865
4086,Long Term Care,2021-05-19,2054
4087,Long Term Care,2021-05-20,1975
4088,Long Term Care,2021-05-21,1885
4089,Long Term Care,2021-05-22,1871
4090,Long Term Care,2021-05-23,1861
4091,Long Term Care,2021-05-24,1763
4092,Long Term Care,2021-05-25,1140
4093,Long Term Care,2021-05-26,1153
4094,Long Term Care,2021-05-27,1261
4095,Long Term Care,2021-05-28,1138
4096,Long Term Care,2021-05-29,1107
4097,Long Term Care,2021-05-30,1123
4098,Long Term Care,2021-05-31,1076
4099,Long Term Care,2021-06-01,1754
4100,Long Term Care,2021-06-02,1467
4101,Long Term Care,2021-06-03,1270
4102,Long Term Care,2021-06-04,1032
4103,Long Term Care,2021-06-05,1015
4104,Long Term Care,2021-06-06,1222
4105,Long Term Care,2021-06-07,1212
4106,Long Term Care,2021-06-08,1123
4107,Long Term Care,2021-06-09,1147
4108,Long Term Care,2021-06-10,1155
4109,Long Term Care,2021-06-11,1339
4110,Long Term Care,2021-06-12,1321
4111,Long Term Care,2021-06-13,1150
4112,Long Term Care,2021-06-14,1168
4113,Long Term Care,2021-06-15,1454
4114,Long Term Care,2021-06-16,1410
4115,Long Term Care,2021-06-17,1764
4116,Long Term Care,2021-06-18,1766
4117,Long Term Care,2021-06-19,1710
4118,Long Term Care,2021-06-20,1484
4119,Long Term Care,2021-06-21,2251
4120,Long Term Care,2021-06-22,2033
4121,Long Term Care,2021-06-23,2292
4122,Long Term Care,2021-06-24,2083
4123,Long Term Care,2021-06-25,2017
4124,Long Term Care,2021-06-26,1979
4125,Louisiana,2021-01-13,13415
4126,Louisiana,2021-01-14,16520
4127,Louisiana,2021-01-15,18399
4128,Louisiana,2021-01-16,17400
4129,Louisiana,2021-01-17,16802
4130,Louisiana,2021-01-18,16402
4131,Louisiana,2021-01-19,16117
4132,Louisiana,2021-01-20,15459
4133,Louisiana,2021-01-21,14798
4134,Louisiana,2021-01-22,14241
4135,Louisiana,2021-01-23,14664
4136,Louisiana,2021-01-24,15330
4137,Louisiana,2021-01-25,14323
4138,Louisiana,2021-01-26,12869
4139,Louisiana,2021-01-27,13478
4140,Louisiana,2021-01-28,13785
4141,Louisiana,2021-01-29,14380
4142,Louisiana,2021-01-30,15126
4143,Louisiana,2021-01-31,15661
4144,Louisiana,2021-02-01,17390
4145,Louisiana,2021-02-02,18620
4146,Louisiana,2021-02-03,18602
4147,Louisiana,2021-02-04,19155
4148,Louisiana,2021-02-05,19727
4149,Louisiana,2021-02-06,21403
4150,Louisiana,2021-02-07,22318
4151,Louisiana,2021-02-08,21552
4152,Louisiana,2021-02-09,20531
4153,Louisiana,2021-02-10,21437
4154,Louisiana,2021-02-11,18434
4155,Louisiana,2021-02-12,23529
4156,Louisiana,2021-02-13,23556
4157,Louisiana,2021-02-14,24173
4158,Louisiana,2021-02-15,23289
4159,Louisiana,2021-02-16,23607
4160,Louisiana,2021-02-17,21794
4161,Louisiana,2021-02-18,22356
4162,Louisiana,2021-02-19,22636
4163,Louisiana,2021-02-20,20294
4164,Louisiana,2021-02-21,17909
4165,Louisiana,2021-02-22,18023
4166,Louisiana,2021-02-23,17480
4167,Louisiana,2021-02-24,18460
4168,Louisiana,2021-02-25,21130
4169,Louisiana,2021-02-26,16953
4170,Louisiana,2021-02-27,20243
4171,Louisiana,2021-02-28,23208
4172,Louisiana,2021-03-01,24764
4173,Louisiana,2021-03-02,25309
4174,Louisiana,2021-03-03,26690
4175,Louisiana,2021-03-04,27950
4176,Louisiana,2021-03-05,28701
4177,Louisiana,2021-03-06,22933
4178,Louisiana,2021-03-07,17710
4179,Louisiana,2021-03-08,28759
4180,Louisiana,2021-03-09,28836
4181,Louisiana,2021-03-10,28808
4182,Louisiana,2021-03-11,28794
4183,Louisiana,2021-03-12,28694
4184,Louisiana,2021-03-13,40621
4185,Louisiana,2021-03-14,40490
4186,Louisiana,2021-03-15,29510
4187,Louisiana,2021-03-16,29733
4188,Louisiana,2021-03-17,29967
4189,Louisiana,2021-03-18,25576
4190,Louisiana,2021-03-19,29624
4191,Louisiana,2021-03-20,23597
4192,Louisiana,2021-03-21,28581
4193,Louisiana,2021-03-22,29168
4194,Louisiana,2021-03-23,28757
4195,Louisiana,2021-03-24,29433
4196,Louisiana,2021-03-25,33834
4197,Louisiana,2021-03-26,29376
4198,Louisiana,2021-03-27,29803
4199,Louisiana,2021-03-28,31107
4200,Louisiana,2021-03-29,31786
4201,Louisiana,2021-03-30,32066
4202,Louisiana,2021-03-31,34078
4203,Louisiana,2021-04-01,35244
4204,Louisiana,2021-04-02,36388
4205,Louisiana,2021-04-03,36549
4206,Louisiana,2021-04-04,33542
4207,Louisiana,2021-04-05,31479
4208,Louisiana,2021-04-06,30590
4209,Louisiana,2021-04-07,28199
4210,Louisiana,2021-04-08,28021
4211,Louisiana,2021-04-09,27386
4212,Louisiana,2021-04-10,26510
4213,Louisiana,2021-04-11,28595
4214,Louisiana,2021-04-12,29019
4215,Louisiana,2021-04-13,30162
4216,Louisiana,2021-04-14,27787
4217,Louisiana,2021-04-15,27849
